nodesPerPartition bytesPerNode cliquesPerPartition
45 5 33
14 1 3
59 5 35
54 5 35
58 4 32
87 5 36
60 5 39
76 4 26
39 4 28
48 5 39
73 4 32
12 1 6
35 4 25
27 2 16
36 3 19
43 4 25
2 0 1
32 2 16
51 5 36
47 5 36
38 3 17
35 3 17
42 5 33
39 3 20
31 2 13
35 3 24
59 5 36
70 4 25
60 5 35
72 5 38
47 5 38
50 4 30
60 2 15
61 5 34
32 3 19
27 3 18
90 5 35
62 4 29
49 5 37
29 1 8
39 4 25
68 5 37
83 5 33
92 4 31
70 4 28
60 4 31
39 4 26
21 2 11
24 2 15
36 4 26
26 2 14
43 4 25
62 4 28
54 4 32
25 3 18
27 2 16
36 2 16
45 3 19
58 5 37
50 4 30
27 2 16
65 4 29
76 5 38
67 5 38
48 5 34
90 5 38
57 5 33
56 5 33
47 4 28
47 4 25
33 1 6
55 4 27
51 4 32
74 5 37
41 4 27
8 1 3
42 2 16
50 4 30
42 3 24
47 4 32
36 3 22
35 3 22
65 3 19
58 5 33
10 1 6
78 4 29
41 3 22
68 5 36
15 1 6
8 0 1
41 4 29
57 5 33
78 4 26
27 3 20
19 2 11
25 2 12
22 2 10
11 1 6
20 2 13
54 3 23
56 4 26
58 4 27
25 2 16
63 3 24
56 4 32
48 5 35
44 4 29
12 1 5
22 2 16
57 5 36
62 5 36
34 3 22
53 5 36
41 4 28
61 5 33
60 5 35
62 5 35
60 4 29
44 3 24
48 4 28
27 2 14
26 3 17
29 3 18
23 2 10
16 1 7
53 4 32
109 5 36
47 4 27
18 2 10
15 2 9
32 3 18
18 1 8
40 3 24
46 3 20
22 1 7
45 4 26
40 3 19
54 5 34
29 2 13
34 3 19
33 2 15
90 5 33
68 5 35
68 5 35
53 5 33
45 4 30
22 2 14
37 4 26
56 5 34
44 4 27
50 4 32
42 4 30
48 4 29
47 4 29
22 2 10
22 2 10
61 3 24
72 5 33
62 5 35
63 5 35
48 4 32
36 3 21
44 5 34
77 5 33
27 2 15
31 3 18
50 4 31
44 5 35
28 2 14
37 4 27
35 3 22
33 3 23
24 3 17
9 1 5
15 2 10
33 3 20
36 3 23
31 2 12
26 1 8
26 2 15
27 2 14
35 3 22
36 4 27
32 3 18
48 4 27
53 5 33
37 3 21
53 5 33
68 5 34
35 4 26
59 5 34
37 3 24
45 4 28
45 5 33
72 4 31
41 3 20
7 1 2
49 3 23
43 4 25
81 4 25
50 4 32
45 4 31
35 4 25
49 4 29
28 3 17
41 3 22
23 2 16
5 1 2
20 2 11
32 2 14
54 5 34
51 5 33
23 2 12
43 4 25
37 2 14
46 4 32
40 3 22
30 3 17
18 2 10
29 4 27
26 2 16
22 2 13
68 3 23
26 3 18
32 3 17
27 2 12
26 3 19
52 4 27
33 3 19
65 5 34
40 4 28
49 4 30
40 4 30
71 5 34
54 3 23
60 4 31
52 4 30
66 4 32
66 3 17
45 2 13
39 3 20
37 4 30
37 5 33
40 4 25
47 5 33
46 4 31
53 4 25
38 4 30
54 4 30
34 2 15
42 4 30
34 3 21
14 1 6
27 2 14
41 5 33
39 5 33
31 3 24
61 5 33
34 3 22
41 4 28
11 1 6
23 2 12
32 3 22
49 3 24
80 5 33
64 3 22
47 4 32
50 4 30
49 4 29
45 4 29
45 5 33
45 4 30
21 2 14
19 2 10
22 2 13
19 2 10
35 3 20
32 3 23
14 1 6
20 2 12
9 1 6
17 2 9
36 3 22
56 3 24
51 4 27
18 2 10
13 1 7
43 3 24
68 4 31
18 2 9
44 3 18
101 4 29
42 3 23
50 3 21
39 4 25
52 4 28
60 4 29
62 4 32
53 4 32
37 4 27
48 4 31
46 4 29
43 4 31
50 3 21
8 1 2
47 4 32
61 4 31
43 4 32
43 4 32
68 4 32
59 4 32
69 4 32
37 3 19
27 3 18
42 4 29
38 3 22
42 4 29
41 3 23
32 2 15
36 3 22
32 2 16
37 3 18
13 1 4
48 4 26
44 4 32
77 4 30
38 3 20
38 4 26
50 4 30
50 4 30
35 2 13
35 3 19
37 3 22
28 3 19
24 3 19
29 2 12
31 3 17
29 2 16
24 2 16
20 2 13
22 2 13
20 2 14
31 4 27
43 4 29
68 4 26
63 4 31
40 4 28
42 4 27
93 4 26
37 4 27
35 3 23
52 4 30
22 2 15
28 2 16
18 2 12
17 2 9
35 3 18
37 3 22
18 1 8
29 3 22
21 2 12
18 2 9
35 2 15
33 3 23
39 3 21
17 1 5
37 4 25
62 4 28
28 2 15
32 3 19
53 4 27
83 4 32
56 4 32
40 4 25
44 4 30
33 4 26
45 3 24
79 4 30
34 4 29
57 4 26
42 4 29
61 4 31
35 2 15
46 4 31
36 3 20
40 4 31
42 4 26
30 3 21
59 4 31
41 4 30
52 4 31
52 4 26
30 2 14
28 2 12
43 3 23
44 4 26
47 3 22
32 3 21
55 4 26
14 1 2
56 4 30
46 4 27
32 3 23
63 4 27
36 3 21
29 2 9
31 3 17
54 4 29
15 2 9
33 2 14
45 4 31
24 2 16
19 2 10
8 1 5
3 0 1
9 1 5
12 1 2
54 4 28
32 3 20
23 3 22
17 2 10
23 2 9
13 1 6
35 3 21
38 3 18
14 1 8
30 3 19
42 3 20
36 2 14
7 1 3
42 4 27
26 3 20
43 3 19
41 4 29
39 4 26
28 3 17
25 3 21
47 4 25
22 1 8
49 4 26
120 4 29
42 4 30
25 3 18
50 4 29
42 2 16
49 4 26
44 4 28
31 3 18
25 3 20
37 4 26
48 4 26
35 3 20
92 4 29
38 4 27
42 4 29
29 3 24
55 4 30
8 1 3
47 4 27
35 2 16
32 3 21
54 4 29
30 3 19
35 4 25
25 2 14
28 3 21
61 4 30
32 3 21
31 3 23
13 1 8
37 3 24
31 2 13
29 3 20
9 1 3
13 2 9
25 2 14
3 1 2
21 2 11
20 2 10
18 2 9
16 2 9
52 4 30
38 4 28
50 4 30
28 1 4
56 4 26
32 3 18
26 3 17
17 2 11
21 2 10
19 2 9
16 2 10
36 3 24
16 2 10
19 2 13
25 2 14
47 4 26
47 3 18
46 4 30
42 3 23
35 3 21
21 2 11
41 3 18
29 1 7
24 2 14
15 2 9
42 4 29
3 0 1
54 4 26
39 2 16
41 4 25
33 3 23
49 4 28
54 4 27
36 3 22
42 4 25
35 2 14
46 4 25
26 3 18
8 1 5
52 4 28
42 4 27
44 3 24
28 2 15
51 4 29
43 4 25
79 4 25
23 2 16
39 2 16
48 3 24
38 3 22
29 3 21
24 2 14
49 3 18
34 3 21
31 3 19
39 4 25
43 4 26
61 4 29
31 3 22
49 4 25
64 4 26
49 4 25
51 4 25
44 4 25
31 3 21
41 2 15
49 3 18
44 4 29
32 2 12
7 1 4
11 1 3
11 1 7
45 4 27
45 2 13
12 1 4
51 3 17
33 3 17
44 3 22
25 2 15
21 2 12
38 3 22
27 3 17
13 1 7
17 2 10
46 4 27
36 3 22
17 2 10
7 1 4
15 2 10
12 1 7
4 1 3
20 2 15
25 2 9
43 4 25
60 4 26
19 2 10
35 3 21
23 2 14
41 3 23
49 4 29
45 4 27
36 3 17
33 2 16
30 2 13
28 3 24
62 3 21
32 2 13
22 2 9
25 3 18
35 3 18
47 4 27
64 3 21
61 3 22
40 3 22
23 2 13
24 2 14
49 4 27
46 4 28
37 3 23
28 2 13
33 2 11
37 2 15
60 4 25
29 3 20
44 3 23
38 3 22
21 2 16
29 3 18
32 4 25
21 2 12
42 4 25
72 3 23
52 3 23
44 4 27
34 4 25
51 4 25
52 4 28
44 3 24
30 2 14
60 3 24
35 4 27
36 3 19
32 3 17
6 1 2
44 3 20
75 3 19
33 3 24
70 3 23
46 4 26
40 4 26
18 2 10
38 3 21
27 2 16
49 3 20
29 3 19
26 3 19
39 3 19
38 3 19
18 1 8
21 2 12
14 1 6
18 1 6
16 1 8
32 3 24
27 3 19
10 1 5
61 3 24
15 1 7
53 3 23
35 2 15
16 1 7
59 4 27
35 4 27
31 1 7
41 4 28
37 4 27
41 2 16
32 3 24
39 3 20
42 2 16
40 2 15
29 2 15
29 3 17
37 4 26
22 2 13
43 4 26
51 4 27
25 2 16
26 3 21
48 4 26
16 2 10
31 3 23
42 3 24
49 4 27
44 4 26
25 3 17
55 4 26
32 3 19
27 1 8
104 4 27
39 3 22
29 3 18
32 3 22
35 2 16
38 3 19
10 1 5
55 3 23
32 3 23
41 3 24
51 3 24
43 4 27
51 4 27
95 4 27
28 3 18
39 3 24
35 2 14
37 2 16
40 4 27
45 3 21
46 3 20
28 3 18
32 2 12
10 1 6
39 2 14
26 3 18
17 2 10
22 3 18
26 2 16
24 2 14
26 2 12
19 2 9
23 2 11
14 1 8
24 2 13
50 3 19
16 2 10
19 2 11
33 3 20
40 3 22
41 4 26
26 2 9
54 4 26
23 2 15
50 3 20
14 1 4
38 3 19
30 3 18
28 3 21
5 1 2
16 1 7
21 2 14
13 1 7
22 2 11
41 3 24
29 3 19
46 4 25
34 2 15
7 1 4
6 1 2
31 3 19
50 3 24
46 3 24
37 2 16
40 2 13
41 3 19
41 3 22
16 2 9
32 4 25
25 2 13
47 3 24
57 3 24
26 2 10
44 4 26
48 3 24
39 4 25
23 2 11
73 4 25
31 3 18
33 3 23
24 3 17
23 2 13
16 1 8
43 4 26
34 3 21
9 1 4
20 2 11
35 3 23
39 3 19
28 3 20
42 3 22
30 3 22
31 3 17
49 3 20
38 1 7
12 1 7
19 2 10
71 2 15
24 2 16
51 4 25
35 3 21
52 3 23
37 3 23
34 4 26
40 3 24
20 2 10
22 3 17
20 1 8
25 3 17
52 3 21
38 3 24
23 2 13
26 3 19
54 4 25
33 2 10
35 3 21
44 3 24
47 3 23
42 3 21
24 3 18
41 4 25
19 2 16
34 4 25
52 3 21
22 2 15
28 2 11
36 3 20
58 3 21
46 3 22
27 3 17
17 2 11
25 2 16
41 3 18
20 2 15
27 3 20
14 1 7
15 1 7
17 1 8
8 1 4
18 2 10
18 2 10
17 1 8
19 2 12
22 2 15
36 4 25
34 3 24
23 1 8
14 1 2
46 3 24
32 3 17
68 4 26
22 2 11
29 2 16
27 2 11
34 3 21
17 2 10
34 3 23
15 2 9
42 3 18
29 3 17
16 2 11
26 3 18
27 3 19
28 2 15
20 2 12
11 1 7
9 1 6
3 0 1
19 1 8
20 2 9
28 2 14
18 2 12
50 3 24
36 3 20
23 2 14
36 2 16
102 2 15
33 3 23
32 3 17
54 3 19
31 3 18
26 3 18
10 1 4
31 3 20
64 4 25
29 3 17
34 3 20
18 2 11
29 2 15
36 3 22
27 2 13
23 2 14
25 2 16
59 3 23
36 3 21
40 3 20
28 3 21
23 2 13
41 2 9
34 3 18
26 3 21
42 4 25
58 3 24
31 3 18
38 3 23
12 1 5
3 0 1
64 3 23
47 3 22
16 2 11
11 1 6
48 3 20
26 2 13
55 3 18
48 3 20
34 3 23
36 3 21
34 3 17
38 3 19
25 2 14
23 2 14
25 3 18
32 3 20
21 2 11
41 3 21
35 3 17
48 3 21
50 3 24
32 3 23
43 3 20
35 3 20
22 2 13
28 3 19
23 2 10
29 3 18
14 1 7
13 1 2
34 3 19
21 1 7
46 4 25
34 3 19
48 3 24
38 3 24
30 3 21
21 2 11
14 1 5
18 2 9
2 0 1
14 1 5
3 1 2
34 3 19
33 3 21
12 1 3
41 3 20
38 4 25
35 3 19
37 3 20
30 3 22
15 1 7
23 3 17
4 1 2
12 1 7
28 3 21
37 3 21
50 3 17
9 1 5
21 2 12
32 2 14
25 2 11
7 1 3
10 1 5
9 1 5
26 2 14
16 1 8
11 1 7
31 2 13
29 3 23
21 2 11
12 1 7
38 3 23
26 2 16
41 3 23
24 2 15
43 3 22
54 3 23
29 2 13
25 3 19
32 3 20
42 3 17
35 3 20
100 3 21
40 2 15
33 3 22
30 3 17
33 3 24
33 3 20
24 2 11
28 3 18
57 3 22
29 2 13
17 1 7
33 2 9
28 2 15
27 2 15
32 2 16
35 3 21
27 2 13
67 3 19
34 3 24
26 2 13
38 3 22
23 2 15
34 3 23
18 2 9
10 1 4
19 2 11
30 3 17
6 1 4
14 1 7
7 1 4
35 2 16
32 3 18
56 3 24
48 3 24
39 3 24
42 3 20
16 1 4
35 3 20
33 3 18
52 3 23
12 1 5
11 1 6
22 2 14
31 3 18
20 2 11
39 3 18
29 3 22
18 2 12
35 2 15
46 3 21
27 3 19
28 2 12
23 3 17
32 3 23
33 3 17
28 3 19
29 2 10
46 2 15
36 3 23
42 3 24
26 3 18
21 2 12
31 2 11
14 1 8
27 3 17
37 3 20
27 3 21
26 1 8
35 3 18
28 3 18
8 1 4
42 3 24
15 1 4
28 3 17
40 3 24
53 3 23
31 3 19
64 3 22
29 3 19
26 2 11
36 2 10
8 1 4
29 3 24
34 3 19
41 2 10
36 3 22
38 3 22
35 3 17
15 2 9
25 2 12
33 2 14
30 3 19
30 3 17
20 2 11
19 2 10
25 2 15
3 0 1
33 3 22
58 3 23
32 3 23
25 3 17
32 3 17
35 3 24
30 3 23
28 3 17
36 2 14
31 3 18
31 2 15
13 2 9
10 1 7
8 1 5
14 2 10
18 2 15
16 2 9
14 2 9
14 1 8
13 2 10
29 3 17
25 2 13
26 3 19
26 3 18
32 2 15
12 1 7
8 1 3
7 1 3
24 2 12
6 1 2
34 2 10
53 3 17
41 3 21
11 1 5
35 3 21
16 1 7
6 1 3
18 2 12
18 2 10
57 3 20
34 3 18
14 1 8
32 3 21
23 2 12
39 3 23
29 3 18
19 2 12
21 2 9
42 3 20
34 3 19
32 2 15
25 3 17
18 1 7
38 3 18
33 3 22
28 2 15
15 1 5
35 3 19
21 2 15
42 3 21
36 2 14
46 3 20
31 3 22
36 3 21
20 2 9
31 3 23
11 1 7
24 2 13
10 1 6
33 3 20
36 3 22
13 1 8
38 3 21
21 2 12
26 2 14
30 3 22
30 3 20
23 3 17
23 2 12
30 3 22
25 2 11
15 1 7
34 3 22
45 3 21
43 3 20
40 3 18
39 2 14
22 2 16
21 2 11
46 3 22
18 2 13
29 3 23
34 3 20
35 3 22
31 2 13
19 2 10
27 2 13
40 3 23
35 3 20
23 2 13
28 3 20
29 3 21
33 3 19
21 2 15
26 2 13
21 2 15
30 2 15
29 2 15
39 3 22
43 3 20
29 3 20
33 2 16
28 2 15
21 2 9
28 2 16
10 1 6
18 2 11
5 1 3
29 3 23
12 1 8
19 2 14
19 2 9
8 1 5
30 3 23
39 3 19
4 0 1
19 1 7
14 1 8
43 3 23
32 2 16
35 2 13
35 3 21
27 2 16
21 2 10
24 2 16
14 1 6
21 2 10
18 2 9
15 1 6
15 2 10
16 2 10
10 1 5
13 2 9
11 1 7
13 1 6
9 1 4
14 2 9
5 1 2
16 2 10
13 1 8
7 1 3
32 3 19
43 3 22
25 3 22
35 2 14
21 1 8
30 3 19
27 2 11
6 1 2
79 3 22
50 3 19
46 3 19
46 3 20
47 3 23
31 3 23
28 3 20
35 3 21
40 3 19
16 2 9
29 3 22
44 3 20
10 1 6
41 3 20
24 2 13
15 1 8
26 3 19
27 2 11
27 3 22
28 3 21
27 2 12
11 1 7
16 2 10
30 1 4
48 3 20
41 3 18
29 3 21
17 2 12
49 3 22
21 2 10
41 3 22
24 3 17
36 3 19
28 2 15
23 2 15
32 3 20
31 3 22
19 1 8
27 2 16
26 2 15
25 2 10
59 3 17
13 2 10
27 3 19
60 3 21
26 2 14
5 1 2
7 1 2
31 3 19
28 2 14
10 1 6
9 1 3
25 2 16
18 2 11
14 2 9
29 2 12
30 3 18
28 3 21
31 3 22
25 2 14
75 3 22
17 2 10
37 2 16
25 2 11
49 3 21
16 2 9
24 3 17
42 3 21
35 3 20
28 3 21
28 3 22
35 2 10
22 2 11
25 3 20
21 2 16
40 3 22
47 2 14
20 2 12
40 3 22
11 1 6
16 2 12
39 3 21
9 1 5
34 3 20
31 3 19
17 2 10
30 3 18
39 3 17
38 3 18
25 2 11
45 3 22
23 1 8
31 3 19
45 3 19
16 2 12
35 2 14
12 1 8
34 3 20
13 1 8
27 2 14
32 3 17
24 2 15
23 2 13
25 3 18
21 2 10
39 3 18
28 3 18
42 2 15
33 3 21
28 3 17
26 2 16
33 3 20
10 1 4
34 3 18
36 2 16
45 3 21
27 3 17
31 2 16
8 1 4
36 3 21
29 2 14
36 3 22
23 2 12
16 2 9
6 1 4
29 3 20
24 2 9
29 3 22
10 1 7
9 1 5
2 0 1
9 1 5
9 1 3
14 2 9
8 1 3
25 2 13
23 2 10
38 3 20
33 3 17
20 1 8
34 3 22
33 2 12
34 3 17
25 2 11
10 1 6
28 2 14
32 2 15
29 3 17
8 0 1
26 2 13
30 3 18
21 2 9
26 2 16
23 2 11
18 1 8
21 1 8
9 1 5
13 1 8
16 2 9
6 1 2
23 2 11
8 1 4
8 1 3
12 2 10
9 1 6
18 1 8
25 2 13
22 2 10
17 1 6
8 1 3
8 1 5
18 2 10
20 2 10
22 2 13
8 1 3
22 2 13
32 3 21
22 3 21
6 1 2
9 1 5
31 3 20
19 2 11
9 1 3
13 2 9
36 3 19
22 2 12
27 3 21
30 2 13
27 3 21
30 3 18
70 2 12
32 3 20
38 3 19
32 3 18
33 3 20
17 2 11
18 1 5
7 1 2
16 2 9
32 2 16
21 2 15
38 3 19
54 3 21
33 3 20
38 1 6
38 3 19
38 3 20
25 3 21
38 2 15
33 3 18
23 2 16
33 3 17
27 3 21
33 3 18
15 2 9
26 2 12
27 2 11
5 0 1
27 2 14
16 1 7
53 3 21
39 2 11
28 3 20
51 3 19
39 3 21
9 1 4
13 1 6
30 3 18
33 3 21
24 2 11
25 3 20
28 3 18
21 2 13
6 1 2
21 2 9
23 3 19
31 3 19
35 3 18
35 3 20
13 1 7
25 2 14
28 2 16
50 3 20
26 2 10
30 2 14
17 2 9
31 3 21
31 2 16
23 2 14
24 2 16
13 1 8
26 2 16
30 3 20
23 2 11
30 2 14
15 1 6
10 1 4
18 2 9
27 2 15
50 3 18
19 2 10
38 3 21
52 1 8
36 3 17
41 3 17
13 1 7
29 2 13
16 1 7
34 3 18
31 3 20
44 3 20
7 1 2
12 1 3
33 2 11
24 2 14
42 3 20
30 3 18
16 2 9
45 3 21
20 2 13
12 1 7
14 2 10
38 3 21
29 3 18
38 3 17
29 3 18
21 2 14
6 0 1
40 2 14
9 1 4
20 2 12
25 1 6
28 2 16
24 2 12
29 2 14
14 1 7
39 2 15
47 3 19
24 3 17
33 3 20
46 3 20
17 1 8
8 1 3
20 2 10
33 3 18
14 2 10
32 3 17
12 1 5
18 1 6
6 0 1
5 0 1
23 2 14
28 2 15
12 1 8
17 2 11
33 2 9
9 1 4
22 2 16
32 2 14
18 1 6
11 1 5
2 0 1
9 1 5
12 2 9
15 1 7
5 1 3
8 1 3
24 3 18
12 1 8
3 0 1
13 1 8
11 1 8
10 1 7
35 3 18
28 2 13
40 3 19
11 1 6
8 1 4
23 2 9
12 1 6
3 0 1
20 2 10
22 2 16
20 2 12
22 2 12
50 2 16
30 3 19
20 2 12
23 2 13
11 1 5
9 1 7
30 3 19
29 2 12
25 2 16
34 3 21
25 2 16
31 2 15
13 2 10
18 2 10
34 3 21
31 3 20
21 2 16
25 3 17
29 2 11
85 3 21
41 3 17
55 3 17
36 3 19
41 2 16
21 2 14
35 3 18
31 2 15
39 2 16
31 3 17
46 3 18
29 3 17
25 2 15
24 2 12
22 1 8
33 3 20
27 3 17
36 3 19
29 3 19
18 2 14
37 2 16
30 3 18
4 0 1
34 3 20
18 2 10
16 1 7
20 2 12
29 2 15
9 1 2
39 3 17
25 2 12
31 2 15
33 2 16
41 3 17
20 2 14
25 2 14
14 1 8
14 2 9
17 2 9
26 3 20
26 2 12
19 2 14
22 2 16
25 2 13
40 3 18
24 2 13
20 3 19
26 1 8
18 2 12
21 2 15
34 3 18
30 3 18
23 2 14
33 2 13
28 3 19
20 2 15
13 2 9
31 3 19
25 3 20
2 0 1
30 3 17
52 3 20
24 2 14
31 3 19
27 3 18
23 2 12
32 3 17
7 1 4
25 2 16
30 3 18
29 2 15
28 3 19
22 2 14
27 2 15
30 3 20
8 1 3
24 2 16
14 1 7
29 3 17
21 2 9
15 2 9
21 2 13
30 1 7
40 3 20
19 2 9
45 3 17
21 2 12
29 3 18
28 3 18
17 2 11
18 1 8
21 2 12
39 3 20
28 2 15
22 2 14
38 2 14
16 1 8
20 2 16
25 1 8
25 2 10
45 3 18
25 2 11
11 1 5
13 1 7
27 3 17
23 2 14
31 3 17
44 3 18
16 2 10
26 2 13
63 3 19
32 3 19
31 3 20
28 2 13
25 2 11
30 2 16
35 2 13
18 2 9
23 2 11
22 2 13
47 3 19
25 2 14
31 3 20
25 2 13
24 3 19
27 2 12
24 2 15
19 2 14
29 3 18
19 2 9
19 1 8
12 1 7
26 2 13
26 2 13
10 1 6
36 3 18
21 2 16
46 2 16
38 2 16
12 1 7
9 1 4
7 1 5
32 2 10
16 1 7
5 1 2
9 1 6
5 0 1
3 1 2
10 1 4
19 2 10
12 1 6
11 1 8
25 3 17
38 3 18
15 1 8
3 0 1
30 2 16
30 1 3
23 2 12
19 1 7
32 3 19
25 2 12
28 2 13
27 3 17
22 2 12
40 3 17
27 2 13
10 1 6
6 1 4
11 1 5
8 1 5
17 2 11
11 1 7
20 2 11
15 2 9
2 0 1
13 1 7
15 1 8
29 3 19
33 3 20
14 1 7
23 3 19
22 2 15
19 2 10
18 2 9
16 1 6
13 1 7
24 2 12
13 2 10
28 3 17
6 1 3
47 3 17
29 2 9
15 1 4
7 0 1
14 1 8
59 3 20
17 2 10
23 2 10
33 2 16
60 3 17
29 3 17
26 1 8
24 2 12
24 2 16
33 2 13
29 3 19
22 2 11
18 2 11
32 3 20
37 2 16
33 3 17
32 3 18
10 1 6
26 2 10
32 3 20
43 2 16
10 1 6
16 2 9
39 3 19
12 2 10
9 1 5
36 2 14
10 1 3
21 2 12
20 2 16
44 2 16
21 2 14
27 2 15
24 2 16
16 1 8
18 1 7
31 3 18
32 3 19
32 3 18
25 2 14
44 3 19
17 2 11
17 2 13
18 2 11
21 2 11
10 1 4
24 2 12
5 0 1
32 2 16
28 2 15
21 2 12
20 2 12
21 2 14
33 3 19
22 3 17
36 2 11
28 2 16
16 2 11
15 1 8
28 2 12
11 1 5
16 1 7
24 2 13
22 2 9
21 1 8
39 3 17
28 2 13
34 2 14
36 2 14
11 1 6
5 1 2
6 1 3
17 1 7
30 3 18
7 0 1
36 2 15
49 3 18
30 2 12
33 2 16
27 2 16
5 1 2
4 1 2
26 3 17
20 2 13
24 2 16
7 1 3
20 2 9
27 2 16
26 2 14
33 3 19
13 2 11
18 2 10
19 2 11
9 1 5
51 3 19
17 2 10
