nodesPerPartition bytesPerNode cliquesPerPartition
57 6 40
8 1 2
85 5 10
25 2 1
85 8 27
8 1 2
36 4 5
4 1 1
139 9 52
88 8 30
22 1 1
117 7 54
97 7 33
32 3 4
63 4 8
75 8 30
47 4 27
30 2 5
34 4 4
59 5 29
48 7 10
111 9 32
51 4 5
87 4 32
57 6 7
13 1 1
90 7 41
11 1 1
92 8 36
75 5 24
73 4 3
109 7 40
46 3 2
109 8 60
92 8 56
32 3 4
107 9 60
14 2 2
49 4 4
111 8 64
116 8 33
94 7 33
26 2 1
87 6 24
35 3 23
58 3 6
62 5 40
28 2 12
20 2 2
57 6 27
35 3 2
78 6 48
40 2 1
92 8 33
74 4 5
95 8 45
59 6 2
152 9 33
32 3 16
47 4 25
65 6 13
25 2 4
7 1 2
96 7 48
49 2 2
71 9 47
68 6 18
45 4 3
123 10 43
47 5 19
53 2 2
105 6 36
109 5 27
41 4 5
17 1 1
94 6 20
28 3 4
45 4 3
98 9 59
67 7 55
65 7 42
12 1 2
72 6 18
20 2 3
31 3 10
33 2 2
105 8 33
53 4 6
73 8 32
73 6 26
94 5 32
13 1 2
67 6 32
24 2 1
81 4 13
14 1 2
23 2 2
74 5 6
97 6 33
25 1 1
29 3 7
13 1 1
51 5 5
81 7 51
7 1 1
61 7 17
21 1 2
40 3 3
89 10 42
42 3 12
16 2 15
30 2 3
50 5 18
31 3 15
25 2 5
12 1 1
45 3 7
85 6 35
54 5 30
66 7 30
59 3 23
36 1 2
44 3 7
90 5 25
94 4 32
58 6 34
68 3 24
26 2 16
10 1 8
62 5 8
99 8 39
13 1 2
102 2 11
42 3 9
37 2 3
69 7 39
19 1 1
60 7 29
71 3 16
45 4 16
23 2 4
31 3 2
52 5 23
33 3 9
28 2 3
55 2 2
74 7 51
85 8 29
95 4 13
36 1 3
30 3 20
36 3 12
30 2 11
83 3 24
58 3 5
85 4 24
41 3 24
22 1 2
46 4 6
72 4 32
64 5 21
68 4 29
20 2 2
54 6 42
99 2 16
85 6 44
58 6 41
52 6 22
38 3 2
85 8 38
90 5 32
52 3 5
89 7 29
32 4 16
40 3 3
84 4 32
47 3 10
47 6 21
8 1 1
39 3 5
53 5 40
15 1 1
81 7 26
18 1 7
11 1 2
61 3 19
50 4 5
55 5 34
59 6 29
48 4 17
36 3 18
41 3 22
39 3 5
83 5 33
39 5 11
60 6 30
75 4 32
96 7 49
62 6 48
52 6 25
9 1 1
58 6 40
8 1 1
39 3 24
103 7 44
55 4 32
44 4 11
11 1 1
104 4 17
35 2 16
31 3 10
25 2 3
64 6 24
22 1 1
79 5 34
84 5 32
92 6 39
24 2 16
32 2 4
37 3 21
37 3 7
61 5 17
60 2 9
21 1 3
30 3 10
16 1 1
54 6 44
63 6 33
85 3 6
71 5 35
65 5 19
13 1 1
46 5 29
49 6 32
38 3 6
8 1 1
58 6 24
36 3 4
74 6 40
59 5 37
104 6 29
42 2 2
65 4 17
10 1 1
44 4 32
29 1 1
70 5 40
65 3 24
75 7 33
38 1 2
59 4 16
37 3 5
61 3 17
24 3 2
110 5 29
29 2 4
38 3 14
27 2 3
62 4 32
58 4 18
34 3 15
31 2 1
72 6 43
73 6 29
48 4 27
53 4 24
63 3 24
40 4 17
42 2 4
58 4 29
58 5 24
70 6 31
47 4 30
61 4 32
13 2 3
59 5 37
87 5 34
50 7 47
42 3 24
11 1 1
72 6 39
38 3 12
35 1 1
68 6 32
25 2 3
60 6 26
6 1 2
31 3 4
47 4 7
57 5 32
85 7 25
25 1 1
67 6 32
68 5 36
52 5 4
69 5 20
14 1 3
16 1 5
40 2 16
32 3 3
71 7 38
43 4 5
58 6 29
40 4 12
23 2 2
86 5 36
51 5 25
79 7 39
71 6 42
64 7 41
53 6 35
32 3 13
19 2 3
5 1 1
78 5 21
24 2 1
66 5 20
79 3 16
32 2 13
31 2 9
19 1 1
49 5 40
9 1 1
72 6 34
72 5 31
78 6 18
35 2 10
10 1 1
46 2 2
52 3 2
96 6 19
67 5 19
21 2 4
6 1 3
67 5 25
29 2 4
33 4 5
50 4 22
61 3 16
79 4 27
64 6 29
55 4 25
20 2 2
70 4 25
59 6 33
8 1 1
31 3 6
15 1 1
59 6 26
93 4 24
70 5 25
54 4 29
51 4 13
11 1 2
32 3 10
16 1 1
52 1 1
51 5 14
20 2 9
20 1 3
33 2 2
67 6 25
47 3 4
64 6 42
73 6 30
49 4 27
68 5 36
72 5 23
39 3 10
14 1 1
20 2 2
40 3 6
65 3 22
72 5 34
43 5 33
6 1 1
80 7 26
41 3 9
37 2 3
56 4 32
76 6 26
25 2 16
43 4 3
61 6 47
55 6 34
59 1 8
32 2 3
54 5 28
37 4 23
38 3 11
20 2 13
19 2 2
40 3 21
36 3 4
41 3 12
25 2 3
69 6 33
38 3 5
83 4 32
22 2 2
63 7 27
60 5 11
53 2 3
66 4 17
29 3 6
43 4 27
35 4 17
42 3 4
16 1 1
64 5 22
33 2 3
48 3 6
3 1 1
74 7 29
78 4 28
62 4 14
22 2 6
29 2 13
27 2 10
27 3 9
16 1 2
57 3 18
37 3 20
33 3 4
44 4 27
50 5 21
29 1 5
26 1 1
41 3 3
63 6 24
45 3 8
54 6 21
65 4 20
50 2 16
28 3 15
27 2 6
58 4 24
82 5 28
34 3 7
11 1 1
60 6 25
31 2 7
35 3 8
52 4 32
90 5 25
43 2 9
40 3 21
44 4 2
78 7 44
33 1 6
5 1 6
11 1 3
31 2 1
70 7 25
61 4 17
39 1 8
32 3 4
47 5 20
74 4 12
18 2 2
46 3 24
60 5 25
27 2 7
25 3 4
56 3 24
16 1 2
36 2 16
60 5 27
23 1 1
47 4 24
69 5 18
28 2 16
28 3 15
24 2 3
53 5 10
19 1 3
16 2 1
66 6 28
44 3 4
45 4 26
49 4 32
72 5 25
11 1 1
16 1 2
32 3 5
56 4 17
41 2 14
27 2 3
47 5 35
59 5 18
13 1 3
50 5 25
69 4 30
60 6 25
62 5 25
35 2 9
24 1 2
50 4 24
45 5 32
28 2 3
43 5 17
40 3 9
22 1 1
50 3 23
54 3 24
39 2 16
50 4 17
4 1 1
63 2 16
40 3 11
15 2 1
61 5 37
70 5 27
34 3 20
39 4 27
36 4 18
27 3 15
27 2 9
18 1 1
71 4 19
33 2 9
15 2 5
31 3 9
19 2 10
40 2 10
23 2 9
9 1 1
57 5 25
35 3 14
30 2 3
44 6 26
33 4 29
62 5 29
48 4 17
14 1 3
42 3 24
46 3 24
35 3 18
26 2 2
61 4 29
49 4 28
55 4 32
56 5 22
44 4 19
36 3 4
58 4 27
65 6 27
52 5 20
22 2 2
59 3 23
48 5 17
30 2 6
42 2 11
32 3 24
35 4 15
24 2 14
26 2 2
47 4 25
64 5 31
36 3 4
78 4 30
50 4 28
8 1 2
57 4 14
16 1 1
39 3 8
72 5 26
21 1 1
39 2 3
52 4 15
13 1 2
31 2 14
21 2 9
5 1 1
26 2 4
61 4 17
46 3 18
36 4 7
42 5 25
60 4 17
18 1 2
54 4 16
42 3 3
63 6 28
42 4 17
39 3 20
48 3 18
42 4 17
34 2 16
36 3 11
26 2 11
22 2 3
43 4 5
52 4 24
27 2 3
42 3 22
64 3 16
8 1 3
8 1 1
67 3 18
55 4 17
54 3 15
23 2 13
23 2 8
12 1 6
10 1 1
49 4 17
26 3 18
37 3 13
36 2 13
30 2 4
32 3 2
58 4 18
28 2 10
30 3 13
9 1 1
22 2 13
20 2 6
8 1 1
26 3 17
24 2 16
57 5 38
53 5 39
69 5 27
48 4 21
30 2 3
43 3 3
68 5 18
52 4 26
37 3 21
9 1 2
34 3 17
31 3 19
33 3 5
48 5 33
56 5 20
25 3 10
32 2 4
45 3 17
39 4 14
9 1 1
23 2 9
20 1 1
43 3 19
54 3 19
36 4 7
60 5 26
48 3 16
10 1 1
43 3 20
35 3 17
72 4 27
32 2 3
65 6 20
29 2 2
60 4 26
62 5 21
26 2 1
49 3 13
22 2 2
35 3 15
22 2 3
44 3 24
58 5 27
62 2 6
68 5 35
68 5 32
42 3 17
53 5 33
26 1 1
53 5 18
39 4 24
31 2 2
41 3 20
34 3 16
22 2 10
19 2 2
35 3 15
35 2 4
58 5 18
49 3 9
39 2 3
64 5 22
50 3 24
33 2 16
54 4 18
35 3 24
10 1 1
35 4 14
23 2 3
47 5 25
36 3 8
48 4 19
43 2 7
41 1 6
14 1 1
37 2 3
54 5 32
63 2 16
37 5 23
66 3 24
28 3 24
45 4 15
20 1 1
34 2 13
17 2 13
14 1 1
42 3 21
35 3 11
28 2 4
53 3 10
17 1 2
55 3 11
21 2 9
17 1 3
47 3 18
10 1 4
10 1 3
45 4 24
21 1 1
45 4 26
53 4 17
87 1 5
21 1 5
60 5 32
15 1 6
17 1 1
45 4 18
30 3 17
27 3 24
36 3 3
68 4 17
19 2 3
26 3 12
23 1 3
19 2 2
44 3 5
51 4 25
40 4 16
24 2 5
10 1 4
44 4 20
43 3 5
64 3 18
37 3 12
28 2 3
32 3 20
37 3 9
27 2 3
50 4 18
15 1 2
21 2 2
37 3 12
23 2 6
15 1 1
59 4 32
68 4 32
59 4 28
41 4 30
49 4 18
44 5 16
20 2 14
43 2 16
37 3 14
36 2 9
18 1 1
69 2 16
57 4 32
38 2 13
28 2 16
47 4 17
37 2 16
54 4 17
38 3 16
13 1 1
34 3 3
77 3 17
22 2 4
49 4 14
37 3 19
24 3 6
7 1 1
37 3 2
53 4 27
42 4 32
45 4 30
41 4 24
51 3 24
43 4 25
12 1 2
53 3 17
32 2 16
35 3 9
18 2 3
41 4 17
21 2 16
22 2 3
31 2 14
16 1 2
22 2 4
33 3 4
49 4 15
23 2 3
54 3 3
63 5 26
41 4 17
37 3 15
29 2 10
7 1 1
31 3 24
47 4 20
21 2 6
10 1 1
53 4 16
49 3 4
44 5 13
18 1 3
20 2 12
21 2 1
61 3 15
37 2 15
40 2 16
48 4 21
45 2 1
71 3 24
20 2 6
8 1 1
43 4 23
12 1 4
27 2 14
34 3 14
22 2 10
20 2 9
18 2 11
22 2 3
24 3 10
13 1 1
16 2 8
31 1 8
25 1 8
30 2 4
16 1 2
54 4 27
48 5 26
28 3 9
33 2 4
49 4 16
35 2 4
38 3 14
33 2 4
50 4 14
69 2 2
54 4 18
16 2 5
9 1 1
24 2 3
31 3 2
45 4 31
52 4 19
17 2 6
10 1 4
7 1 1
19 2 4
51 3 17
50 2 12
36 2 4
49 3 17
60 4 19
26 3 17
20 1 3
6 1 2
27 2 4
41 4 20
46 3 19
51 4 18
41 5 26
56 4 27
63 4 27
26 2 2
31 4 25
39 3 2
49 5 25
31 3 5
46 4 17
28 2 5
33 3 22
35 3 18
26 3 14
18 1 1
31 2 6
31 1 2
40 2 12
23 2 5
49 3 18
34 3 21
60 3 23
6 1 1
35 3 23
52 3 24
50 3 13
10 1 3
19 1 1
18 2 9
14 2 7
19 2 2
35 2 11
38 1 2
68 4 26
45 4 17
35 3 17
34 2 16
64 4 26
37 4 21
40 3 19
54 4 19
33 2 3
54 5 17
11 1 2
49 4 26
38 4 17
44 3 22
18 2 4
52 4 20
38 3 19
38 3 17
28 2 6
6 1 2
47 4 16
11 1 6
11 1 1
37 2 12
37 3 17
66 4 18
58 3 17
59 3 17
59 4 19
53 3 20
21 2 2
43 3 8
7 1 6
10 1 1
43 4 25
13 1 8
14 1 1
33 2 3
41 4 16
28 2 15
29 2 3
53 4 25
47 4 13
18 2 4
11 1 3
45 2 8
34 1 3
31 3 3
43 3 20
38 3 3
59 4 20
40 2 16
16 1 2
35 3 24
37 3 17
30 2 3
35 4 23
40 3 22
31 3 24
40 3 3
34 4 23
28 2 4
33 3 19
34 3 17
24 2 16
24 3 16
15 1 1
33 2 16
32 3 17
11 1 2
37 2 9
26 2 16
33 2 3
48 4 23
33 3 8
11 1 3
4 1 1
46 4 20
30 2 4
6 1 1
47 3 24
33 4 15
27 1 4
6 1 1
35 2 13
27 2 2
47 4 25
49 4 20
22 2 4
31 2 1
49 3 13
28 2 2
52 4 25
41 4 15
16 2 3
4 1 1
32 2 10
22 2 2
60 4 25
59 3 24
50 4 18
42 2 16
13 1 8
32 3 16
43 4 27
42 4 16
35 2 12
28 2 3
38 3 12
32 2 2
50 3 19
31 3 3
47 5 29
14 1 5
28 1 8
22 2 3
44 4 14
17 2 10
19 2 8
12 1 1
40 4 20
43 3 24
31 2 16
37 4 31
48 4 24
59 3 24
22 2 4
46 4 32
45 5 14
16 1 8
16 1 1
70 2 16
38 4 18
28 2 11
23 1 8
13 1 2
23 2 8
34 1 8
26 2 5
40 3 2
61 5 32
44 3 21
33 3 20
18 1 2
42 4 21
3 1 0
54 4 14
38 2 13
19 2 7
14 1 3
7 1 2
30 2 13
39 2 14
15 1 8
33 3 15
4 1 1
25 2 2
51 4 17
18 2 2
33 3 15
23 2 14
25 2 2
44 4 21
47 5 18
34 3 9
7 1 1
19 2 10
16 2 10
15 2 8
11 1 2
53 4 25
40 4 14
46 2 6
39 4 18
17 1 3
7 1 1
50 2 16
24 1 6
42 4 25
35 3 21
39 3 18
19 1 4
13 1 2
8 1 1
48 3 11
20 1 2
50 2 15
32 3 21
28 3 12
23 2 3
29 3 10
21 2 4
33 2 8
39 3 6
7 1 1
47 3 17
16 1 5
20 2 3
31 2 16
44 2 14
29 2 16
48 3 16
47 4 17
46 3 9
10 1 4
9 1 2
41 2 12
33 2 3
43 4 22
15 1 1
29 3 21
15 1 2
41 3 24
50 3 10
32 2 2
44 4 17
43 3 20
27 3 8
17 1 6
14 1 1
42 4 12
14 1 1
30 2 11
19 2 2
26 2 3
6 1 2
36 2 10
19 2 2
54 4 20
44 3 17
29 3 9
14 1 1
49 4 19
16 1 3
38 3 16
41 4 22
32 3 12
57 1 2
39 4 30
28 2 1
50 4 23
11 1 1
18 2 2
44 3 22
23 3 11
22 2 3
52 3 18
26 3 15
26 2 2
31 2 4
36 3 8
14 1 2
55 4 17
26 3 7
44 4 25
66 4 25
25 2 9
14 1 1
31 3 24
59 3 24
44 3 24
40 3 21
41 4 18
14 1 1
50 3 13
17 2 13
23 2 3
63 3 21
38 3 19
30 3 24
33 3 8
28 1 2
32 3 15
23 2 10
18 1 7
11 1 2
43 3 17
33 4 15
25 3 22
38 3 23
44 3 24
38 4 22
19 2 1
42 4 16
30 2 15
46 2 10
31 3 12
33 2 9
11 1 2
18 1 2
32 2 10
22 1 2
58 4 27
25 2 14
24 2 14
19 2 2
47 3 17
13 1 1
32 2 4
5 1 3
8 1 1
56 4 24
48 3 16
11 1 2
5 1 2
21 2 15
31 2 16
50 4 14
23 2 11
14 1 8
20 2 4
8 1 3
5 1 1
21 2 3
46 4 21
47 3 18
28 3 9
21 1 3
52 3 24
46 4 17
27 2 15
28 2 10
12 1 1
17 2 3
42 3 10
13 1 8
17 1 3
24 2 1
38 3 18
30 3 19
30 3 12
23 2 8
16 1 6
15 1 1
32 2 5
9 1 2
54 3 24
45 3 24
25 2 2
41 4 18
28 3 14
40 1 4
46 3 22
47 3 20
39 3 7
77 1 2
60 3 24
37 3 24
38 3 15
35 2 11
18 1 8
13 1 2
18 1 8
20 1 5
27 2 3
32 3 16
29 2 8
7 1 1
21 2 9
26 1 7
12 1 1
50 3 11
29 2 4
46 3 17
45 3 6
55 3 14
34 2 16
36 3 22
36 3 21
41 3 9
23 2 3
52 4 26
52 3 16
49 4 27
37 4 23
48 3 17
28 3 14
12 1 1
18 2 10
16 2 1
58 3 15
26 2 12
21 2 8
18 1 7
13 1 2
42 3 14
25 2 9
7 1 1
15 1 6
11 1 2
40 3 22
43 3 24
62 4 20
30 3 17
41 3 17
25 3 17
9 1 1
25 3 15
13 1 1
49 1 8
40 3 23
52 3 9
44 2 2
54 4 17
7 1 1
13 1 8
19 2 2
38 3 4
7 1 1
48 4 20
26 3 10
20 2 5
24 2 10
17 2 5
12 1 1
41 3 19
15 1 1
51 4 22
33 3 24
34 4 19
36 2 16
25 3 17
41 3 24
39 3 19
35 3 14
17 1 1
40 3 24
56 3 20
29 3 18
29 3 11
8 1 1
34 3 17
39 4 13
13 1 1
52 2 11
11 1 5
29 3 19
45 3 24
44 4 21
32 3 24
54 4 17
24 3 9
39 2 10
26 2 14
22 2 10
18 2 2
33 3 14
29 2 13
20 2 2
31 3 14
28 2 12
30 2 16
47 3 14
34 2 13
26 2 9
18 2 5
46 4 11
35 2 9
14 1 8
17 1 8
21 2 1
43 4 31
40 4 21
28 3 5
10 1 1
45 3 5
17 1 1
55 4 13
45 3 12
36 2 9
23 1 2
38 2 13
14 1 1
24 2 12
6 1 1
24 2 8
11 1 1
54 4 17
17 1 2
28 2 14
20 2 9
17 1 1
27 3 9
15 2 3
29 3 18
26 3 9
17 1 1
42 4 20
28 2 14
29 2 16
25 3 19
24 3 24
18 1 4
33 3 22
49 3 18
29 3 22
49 3 18
29 2 16
40 3 16
49 4 21
37 3 19
26 3 6
50 3 17
10 1 5
18 1 2
43 3 17
38 2 13
19 2 2
26 2 8
11 1 3
9 1 4
9 1 4
19 1 1
24 3 23
39 3 7
9 1 1
47 4 25
36 3 9
9 1 1
31 2 9
9 1 1
21 2 8
16 1 2
10 1 2
48 3 20
42 3 17
25 3 9
12 1 4
27 2 16
49 4 15
35 3 13
33 2 15
47 2 9
5 1 2
37 2 9
6 1 7
11 1 7
16 1 4
24 3 3
42 4 14
10 1 1
28 3 14
22 2 6
28 2 12
30 3 12
13 1 5
28 1 7
19 1 2
4 1 1
34 3 21
38 3 20
33 3 21
36 3 17
38 4 12
6 1 1
29 3 21
35 3 10
15 1 3
6 1 1
15 1 4
8 1 1
13 1 2
19 2 9
19 1 5
10 1 2
32 3 13
28 2 3
35 3 11
28 2 6
35 2 15
36 2 8
5 1 1
26 2 13
34 2 9
17 2 3
42 4 25
36 4 17
26 2 16
41 3 16
12 1 2
6 1 2
41 4 19
32 3 22
30 3 10
26 2 9
35 1 4
52 4 19
29 3 5
43 4 21
39 3 11
13 1 1
20 2 12
16 2 10
15 1 2
52 3 17
46 4 17
39 3 3
45 4 15
21 2 4
33 2 14
32 2 16
31 3 16
11 1 1
25 2 6
10 1 1
36 3 17
22 1 2
26 2 10
16 2 2
40 4 21
20 2 4
30 2 16
32 3 15
22 1 8
32 2 7
8 1 1
28 1 2
40 3 23
31 3 20
9 1 1
30 3 10
21 1 3
26 2 12
16 2 15
29 2 5
12 1 4
7 1 2
31 2 9
3 1 2
22 2 2
43 4 15
31 2 11
14 1 2
34 2 12
21 2 2
36 2 1
63 3 24
29 3 24
31 2 16
36 4 17
16 1 8
21 2 5
44 3 18
31 3 18
38 3 4
42 4 13
28 2 11
19 2 9
20 2 3
33 3 19
51 3 20
43 3 17
23 2 9
35 3 16
20 2 1
41 3 17
7 1 2
32 3 23
47 3 9
5 1 1
30 2 15
8 1 1
40 2 9
9 1 1
26 2 4
30 3 11
10 1 2
20 2 3
33 3 16
28 2 16
34 4 20
16 1 4
6 1 1
27 3 9
10 1 7
12 1 1
41 3 5
10 1 2
55 3 21
39 3 23
13 1 1
40 4 24
46 3 17
31 2 16
32 3 9
32 2 16
35 3 3
47 3 16
16 1 3
31 3 9
9 1 2
28 2 8
9 1 1
30 2 2
45 3 18
6 1 1
21 1 3
33 3 20
42 3 11
19 1 1
17 2 8
12 1 2
6 1 2
11 1 2
13 1 2
39 2 13
35 3 12
27 2 9
38 1 7
19 1 3
32 2 11
47 3 14
27 2 16
19 2 16
30 3 14
29 2 9
15 1 8
5 1 8
16 1 4
15 1 2
27 3 9
42 2 16
11 1 2
32 3 13
27 2 2
48 3 23
22 2 3
4 1 1
38 3 15
35 2 16
44 3 17
7 1 1
36 3 20
36 3 9
25 2 3
33 2 16
28 2 2
46 3 12
29 2 14
19 2 10
7 1 1
32 2 3
31 3 20
41 3 10
17 1 2
32 3 9
16 2 7
9 1 3
7 1 1
41 3 12
24 2 11
19 2 4
34 4 13
22 2 12
22 2 9
29 3 18
9 1 1
40 3 18
43 4 17
20 2 2
39 3 20
9 1 7
12 1 1
35 3 17
19 1 4
10 1 2
21 2 4
31 3 17
42 4 16
26 2 13
52 2 11
13 1 5
13 1 7
14 1 1
24 2 3
24 3 10
14 1 1
43 4 19
29 3 18
26 3 17
35 3 14
16 1 3
19 2 2
35 2 9
10 1 1
16 2 1
38 3 9
9 1 1
39 2 10
13 1 4
9 1 2
20 2 2
38 4 25
50 3 18
32 3 18
41 3 24
39 3 21
28 3 12
22 2 16
24 3 23
37 3 19
30 3 20
37 3 20
55 3 15
8 1 8
15 1 1
37 3 7
15 1 2
5 1 1
44 4 22
35 3 16
11 1 5
8 1 1
10 1 2
22 2 9
19 2 5
5 1 1
28 2 12
8 1 1
23 2 2
59 2 13
10 1 1
34 3 11
16 2 4
26 2 9
17 1 8
13 1 7
16 1 8
17 2 16
24 3 19
30 3 2
37 4 13
30 1 2
22 2 10
20 1 7
17 1 3
31 2 12
20 2 12
30 2 8
13 1 1
35 2 16
20 1 8
27 2 6
31 3 14
18 2 3
52 3 17
36 3 24
40 3 19
30 3 15
25 2 16
36 3 12
16 2 2
39 3 11
21 2 8
3 1 2
18 2 2
36 2 13
6 1 1
41 2 16
34 3 10
23 2 6
8 1 4
7 1 2
20 2 14
27 2 11
21 2 9
16 2 2
41 3 17
32 3 9
29 2 4
29 3 11
26 1 8
17 2 10
12 1 3
25 2 7
10 1 1
38 3 10
30 2 9
27 1 8
28 2 16
11 1 1
35 3 17
29 2 14
30 2 13
28 2 16
35 4 10
70 1 7
5 1 1
38 1 7
11 1 7
13 1 2
35 2 16
32 3 15
23 2 13
8 1 1
27 2 2
35 3 16
26 2 16
25 2 14
16 1 5
28 2 12
27 3 15
18 1 6
18 1 2
25 2 9
14 2 3
26 2 9
18 2 2
31 3 12
13 2 6
12 1 1
27 1 7
13 1 2
31 2 10
15 1 4
17 2 16
37 2 12
23 2 13
9 1 1
26 3 17
30 2 13
21 2 4
29 3 17
46 4 17
13 2 16
33 3 17
25 3 17
19 1 8
38 3 11
19 2 1
38 3 14
5 1 1
40 3 20
34 3 17
21 2 2
41 3 17
27 1 2
32 3 3
41 3 12
20 1 3
47 3 17
41 4 17
24 2 4
38 3 19
27 2 15
32 2 16
35 3 12
15 1 1
20 2 6
6 1 5
8 1 1
23 2 16
27 2 9
16 1 2
32 2 7
15 1 3
30 3 15
12 1 8
13 1 2
18 2 6
7 1 1
41 3 11
32 2 3
38 4 24
47 3 14
11 1 2
37 2 10
28 2 9
30 3 17
19 1 2
54 3 16
23 2 16
34 2 11
21 1 2
34 2 12
41 2 9
21 2 9
14 2 4
49 2 16
22 2 16
32 3 19
27 3 16
27 2 9
19 2 16
24 2 12
16 2 8
4 1 1
5 1 1
19 1 2
35 3 13
18 2 7
10 1 1
26 2 14
28 2 10
16 1 1
18 2 3
4 1 2
33 3 5
40 4 10
32 3 9
12 1 2
17 1 1
29 2 14
29 2 13
10 1 6
10 1 1
22 2 13
25 2 7
11 1 6
27 1 2
41 4 15
35 2 10
14 1 8
19 2 14
34 2 15
29 2 16
21 1 1
36 3 12
16 1 7
18 1 3
44 2 9
19 1 4
22 1 7
23 2 10
25 1 3
51 2 16
36 4 17
17 1 2
30 3 24
34 4 18
8 1 1
39 3 19
45 3 23
29 3 13
29 2 8
44 3 9
11 1 1
53 2 13
18 2 3
36 2 12
25 2 14
29 2 8
27 3 22
36 3 12
37 2 16
6 1 3
25 3 13
36 2 14
21 2 12
30 2 13
26 2 9
26 3 9
22 2 10
16 2 3
29 3 10
14 1 7
15 1 2
25 1 7
18 1 7
6 1 2
13 1 2
6 1 2
16 1 3
18 2 4
32 3 17
25 3 6
32 3 20
15 1 3
31 3 17
13 1 8
38 2 16
27 2 11
34 3 20
38 3 9
37 2 13
27 2 15
38 2 15
36 2 13
29 3 12
16 2 11
14 1 8
15 1 2
22 2 7
11 1 1
44 3 11
5 1 1
45 2 16
19 1 1
42 3 13
22 2 16
36 2 9
14 1 2
45 3 18
29 3 17
27 3 12
11 1 1
22 2 2
44 3 10
17 1 1
49 4 20
20 2 5
29 3 11
13 1 4
9 1 5
9 1 3
6 1 1
13 2 3
27 2 12
24 2 10
19 2 15
26 2 9
21 1 3
33 2 9
29 1 8
26 1 2
32 3 19
39 3 17
28 2 10
38 2 7
20 1 1
52 2 11
44 3 15
24 1 8
18 2 9
7 1 8
24 1 2
28 2 9
6 1 6
10 1 2
35 3 16
23 2 11
49 3 21
31 3 3
44 4 22
14 1 2
14 1 1
39 3 10
22 2 3
49 2 16
15 1 1
45 3 18
23 2 6
6 1 5
9 1 2
38 4 12
12 1 5
9 1 1
28 2 9
10 1 8
11 1 5
18 2 8
12 1 7
13 1 1
22 2 6
10 1 2
14 1 4
39 3 12
21 1 3
17 1 8
26 2 9
15 1 2
30 2 16
33 3 15
23 2 15
23 2 5
7 1 3
9 1 3
8 1 4
7 1 1
31 3 13
33 2 12
12 1 8
20 2 8
4 1 3
13 1 2
34 2 4
34 3 11
18 2 6
12 1 5
14 1 5
9 1 3
9 1 3
15 1 1
37 2 12
34 3 11
61 2 13
24 1 6
16 1 2
17 2 9
14 2 9
19 2 3
30 3 11
18 2 9
14 1 1
43 3 10
30 2 9
14 1 8
14 1 1
42 3 9
18 1 6
41 1 6
14 1 1
40 4 18
32 2 11
29 2 14
23 2 13
30 2 9
42 3 14
24 2 13
24 2 10
7 1 3
20 2 15
31 2 12
26 2 2
39 3 15
25 2 12
33 3 21
37 3 17
44 2 9
24 3 23
36 3 13
22 2 3
42 3 20
38 3 19
33 3 23
27 3 9
29 2 14
37 2 12
29 2 12
24 2 10
10 1 1
19 2 7
6 1 1
13 1 1
32 3 12
28 2 9
11 1 5
12 1 1
20 2 8
11 1 3
14 1 4
